"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032308","GO:0032308","positive regulation of prostaglandin secretion","2/80","13/18870",0.00134315747926671,0.00547594972316428,0.00276613899939122,"EDN1/IL1B",2
"GO:0032494","GO:0032494","response to peptidoglycan","2/80","13/18870",0.00134315747926671,0.00547594972316428,0.00276613899939122,"IL6/C5AR1",2
"GO:0042362","GO:0042362","fat-soluble vitamin biosynthetic process","2/80","13/18870",0.00134315747926671,0.00547594972316428,0.00276613899939122,"IFNG/TNF",2
"GO:0048711","GO:0048711","positive regulation of astrocyte differentiation","2/80","13/18870",0.00134315747926671,0.00547594972316428,0.00276613899939122,"SERPINE2/LIF",2
"GO:0060670","GO:0060670","branching involved in labyrinthine layer morphogenesis","2/80","13/18870",0.00134315747926671,0.00547594972316428,0.00276613899939122,"IL10/ADM",2
"GO:0070486","GO:0070486","leukocyte aggregation","2/80","13/18870",0.00134315747926671,0.00547594972316428,0.00276613899939122,"IL1B/S100A8",2
"GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus","6/80","287/18870",0.00137619276225779,0.00560250067997411,0.00283006536006636,"EDN1/FOS/ID1/THBS1/CLDN5/HSPA1A",6
"GO:0006110","GO:0006110","regulation of glycolytic process","3/80","52/18870",0.00139630116628909,0.00566793349148274,0.00286311830264328,"IER3/IFNG/FBP1",3
"GO:1902895","GO:1902895","positive regulation of miRNA transcription","3/80","52/18870",0.00139630116628909,0.00566793349148274,0.00286311830264328,"FOS/IL10/TNF",3
"GO:0048469","GO:0048469","cell maturation","5/80","195/18870",0.00143755884789351,0.0058269881727747,0.00294346370009942,"EDN1/CCL21/SPINK1/C3/EPAS1",5
"GO:0048259","GO:0048259","regulation of receptor-mediated endocytosis","4/80","115/18870",0.00144959713919105,0.00586452506183676,0.00296242520595678,"SERPINE1/CCL21/DKK1/C3",4
"GO:0043491","GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","6/80","290/18870",0.0014509949868197,0.00586452506183676,0.00296242520595678,"CCL5/EDN1/TNF/CCL21/THBS1/CCR7",6
"GO:0043123","GO:0043123","positive regulation of canonical NF-kappaB signal transduction","5/80","196/18870",0.00147035750244395,0.00592978636447715,0.00299539151198786,"FASLG/IL1B/TNF/CCL21/CCR7",5
"GO:0048260","GO:0048260","positive regulation of receptor-mediated endocytosis","3/80","53/18870",0.00147558585573853,0.00592978636447715,0.00299539151198786,"SERPINE1/CCL21/C3",3
"GO:0050982","GO:0050982","detection of mechanical stimulus","3/80","53/18870",0.00147558585573853,0.00592978636447715,0.00299539151198786,"TNF/CXCR4/SERPINE2",3
"GO:1904645","GO:1904645","response to amyloid-beta","3/80","53/18870",0.00147558585573853,0.00592978636447715,0.00299539151198786,"MMP9/TNF/VCAM1",3
"GO:0071559","GO:0071559","response to transforming growth factor beta","6/80","293/18870",0.00152886569614376,0.00613511962923974,0.00309911422316058,"EDN1/FOS/ID1/THBS1/CLDN5/HSPA1A",6
"GO:0031334","GO:0031334","positive regulation of protein-containing complex assembly","5/80","198/18870",0.00153760690001801,0.00616139483901655,0.00311238696782684,"IFNG/TNF/CCL21/HSPA1A/CCR7",5
"GO:1904659","GO:1904659","glucose transmembrane transport","4/80","117/18870",0.00154461926470948,0.00616525380793321,0.00311433629989843,"EDN1/IL1B/TNF/C3",4
"GO:0045744","GO:0045744","negative regulation of G protein-coupled receptor signaling pathway","3/80","54/18870",0.00155764258922521,0.00616525380793321,0.00311433629989843,"CCL5/CXCL8/ADM",3
"GO:0002524","GO:0002524","hypersensitivity","2/80","14/18870",0.0015627129623526,0.00616525380793321,0.00311433629989843,"C3/CCR7",2
"GO:0032621","GO:0032621","interleukin-18 production","2/80","14/18870",0.0015627129623526,0.00616525380793321,0.00311433629989843,"IL10/TNF",2
"GO:0032661","GO:0032661","regulation of interleukin-18 production","2/80","14/18870",0.0015627129623526,0.00616525380793321,0.00311433629989843,"IL10/TNF",2
"GO:0042994","GO:0042994","cytoplasmic sequestering of transcription factor","2/80","14/18870",0.0015627129623526,0.00616525380793321,0.00311433629989843,"IL10/NFKBIA",2
"GO:0043922","GO:0043922","negative regulation by host of viral transcription","2/80","14/18870",0.0015627129623526,0.00616525380793321,0.00311433629989843,"CCL5/CCL4",2
"GO:0045348","GO:0045348","positive regulation of MHC class II biosynthetic process","2/80","14/18870",0.0015627129623526,0.00616525380793321,0.00311433629989843,"IFNG/IL10",2
"GO:0070141","GO:0070141","response to UV-A","2/80","14/18870",0.0015627129623526,0.00616525380793321,0.00311433629989843,"MMP9/TIMP1",2
"GO:0098883","GO:0098883","synapse pruning","2/80","14/18870",0.0015627129623526,0.00616525380793321,0.00311433629989843,"DKK1/C3",2
"GO:1901029","GO:1901029","negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway","2/80","14/18870",0.0015627129623526,0.00616525380793321,0.00311433629989843,"IER3/HSPA1A",2
"GO:0030073","GO:0030073","insulin secretion","5/80","199/18870",0.00157206883726708,0.00619346614850384,0.00312858757309519,"CCL5/IFNG/IL1B/IL6/TNF",5
"GO:0010632","GO:0010632","regulation of epithelial cell migration","6/80","295/18870",0.00158252470217387,0.0062172194243446,0.00314058637987541,"EDN1/IFNG/MMP9/TNF/THBS1/SMOC2",6
"GO:0018105","GO:0018105","peptidyl-serine phosphorylation","6/80","295/18870",0.00158252470217387,0.0062172194243446,0.00314058637987541,"IFNG/IL6/TNF/DKK1/LIF/CDK1",6
"GO:0007088","GO:0007088","regulation of mitotic nuclear division","4/80","118/18870",0.00159372062337602,0.00624373951333784,0.00315398282362309,"EDN1/IL1B/TNF/DUSP1",4
"GO:0051928","GO:0051928","positive regulation of calcium ion transport","4/80","118/18870",0.00159372062337602,0.00624373951333784,0.00315398282362309,"CCL2/CCL5/CXCL10/CCL4",4
"GO:0071248","GO:0071248","cellular response to metal ion","5/80","200/18870",0.00160709641543414,0.00628737302361351,0.00317602399648911,"EDN1/FOS/MMP9/MT2A/FBP1",5
"GO:0045071","GO:0045071","negative regulation of viral genome replication","3/80","55/18870",0.00164250663798442,0.0064169696051436,0.00324148883391114,"CCL5/TNF/APOBEC3A",3
"GO:0001935","GO:0001935","endothelial cell proliferation","5/80","202/18870",0.00167887100634629,0.00654084418422569,0.00330406324046251,"CCL2/IL10/TNF/THBS1/CCR3",5
"GO:0002695","GO:0002695","negative regulation of leukocyte activation","5/80","202/18870",0.00167887100634629,0.00654084418422569,0.00330406324046251,"CD80/CD86/IL10/IL2/IL2RA",5
"GO:0045786","GO:0045786","negative regulation of cell cycle","7/80","407/18870",0.00169409848050266,0.00657696246688229,0.00332230814688026,"CCL2/IER3/IL10/TNF/DUSP1/LIF/CDK1",7
"GO:0002718","GO:0002718","regulation of cytokine production involved in immune response","4/80","120/18870",0.00169516583340078,0.00657696246688229,0.00332230814688026,"IL10/IL1B/IL6/TNF",4
"GO:0008645","GO:0008645","hexose transmembrane transport","4/80","120/18870",0.00169516583340078,0.00657696246688229,0.00332230814688026,"EDN1/IL1B/TNF/C3",4
"GO:0001763","GO:0001763","morphogenesis of a branching structure","5/80","203/18870",0.0017156293013108,0.00664717614811315,0.00335777611349104,"EDN1/IL10/TNF/ADM/AREG",5
"GO:0050777","GO:0050777","negative regulation of immune response","5/80","205/18870",0.0017909161711636,0.00689244661088909,0.00348167283036799,"CD80/IL10/IL2/IL7R/A2M",5
"GO:0001768","GO:0001768","establishment of T cell polarity","2/80","15/18870",0.00179817924959606,0.00689244661088909,0.00348167283036799,"CCL21/CCR7",2
"GO:0002517","GO:0002517","T cell tolerance induction","2/80","15/18870",0.00179817924959606,0.00689244661088909,0.00348167283036799,"IL2RA/ICOS",2
"GO:0010820","GO:0010820","positive regulation of T cell chemotaxis","2/80","15/18870",0.00179817924959606,0.00689244661088909,0.00348167283036799,"CCL5/CCL21",2
"GO:0032725","GO:0032725","positive regulation of granulocyte macrophage colony-stimulating factor production","2/80","15/18870",0.00179817924959606,0.00689244661088909,0.00348167283036799,"CD80/IL1B",2
"GO:0050966","GO:0050966","detection of mechanical stimulus involved in sensory perception of pain","2/80","15/18870",0.00179817924959606,0.00689244661088909,0.00348167283036799,"TNF/CXCR4",2
"GO:2000402","GO:2000402","negative regulation of lymphocyte migration","2/80","15/18870",0.00179817924959606,0.00689244661088909,0.00348167283036799,"CCL2/KLRK1",2
"GO:0002367","GO:0002367","cytokine production involved in immune response","4/80","122/18870",0.0018010166651451,0.00689244661088909,0.00348167283036799,"IL10/IL1B/IL6/TNF",4
"GO:0032874","GO:0032874","positive regulation of stress-activated MAPK cascade","4/80","122/18870",0.0018010166651451,0.00689244661088909,0.00348167283036799,"IL1B/TNF/CCL21/CCR7",4
"GO:0001933","GO:0001933","negative regulation of protein phosphorylation","6/80","304/18870",0.00184197840834946,0.00703961544088929,0.00355601417036172,"IFNG/IL1B/IL2/DUSP1/DKK1/SPINK1",6
"GO:0015749","GO:0015749","monosaccharide transmembrane transport","4/80","123/18870",0.00185562496770838,0.00708213387811527,0.0035774920716117,"EDN1/IL1B/TNF/C3",4
"GO:0002761","GO:0002761","regulation of myeloid leukocyte differentiation","4/80","124/18870",0.00191137156223486,0.0072554631328618,0.00366504817338918,"FOS/IFNG/TNF/LIF",4
"GO:0038127","GO:0038127","ERBB signaling pathway","4/80","124/18870",0.00191137156223486,0.0072554631328618,0.00366504817338918,"FASLG/MMP9/PLAUR/AREG",4
"GO:0045446","GO:0045446","endothelial cell differentiation","4/80","124/18870",0.00191137156223486,0.0072554631328618,0.00366504817338918,"IL1B/TNF/CXCR4/CLDN5",4
"GO:0070304","GO:0070304","positive regulation of stress-activated protein kinase signaling cascade","4/80","124/18870",0.00191137156223486,0.0072554631328618,0.00366504817338918,"IL1B/TNF/CCL21/CCR7",4
"GO:0001706","GO:0001706","endoderm formation","3/80","58/18870",0.00191428672217655,0.00725672254061258,0.00366568435470415,"MMP9/DUSP1/DKK1",3
"GO:0001558","GO:0001558","regulation of cell growth","7/80","417/18870",0.00194373945669575,0.00735844222891962,0.0037170673678903,"EDN1/IL2/CXCR4/HSPA1A/SERPINE2/S100A8/FBP1",7
"GO:0018209","GO:0018209","peptidyl-serine modification","6/80","308/18870",0.00196714474040648,0.00743702500107913,0.00375676292423026,"IFNG/IL6/TNF/DKK1/LIF/CDK1",6
"GO:0045732","GO:0045732","positive regulation of protein catabolic process","5/80","210/18870",0.00198972501919499,0.00751228169209507,0.00379477833315626,"IER3/IFNG/IL1B/TNF/HSPA1A",5
"GO:0002823","GO:0002823","negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","3/80","59/18870",0.00201072122505757,0.00757120096673824,0.00382454100660027,"CD80/IL2/IL7R",3
"GO:0010517","GO:0010517","regulation of phospholipase activity","3/80","59/18870",0.00201072122505757,0.00757120096673824,0.00382454100660027,"CCL5/CD86/C5AR1",3
"GO:0051047","GO:0051047","positive regulation of secretion","6/80","310/18870",0.00203209642061004,0.0076148456270045,0.00384658781180868,"EDN1/IFNG/IL1B/SPINK1/S100A8/KLRC2",6
"GO:0001767","GO:0001767","establishment of lymphocyte polarity","2/80","16/18870",0.0020494208949859,0.0076148456270045,0.00384658781180868,"CCL21/CCR7",2
"GO:0002864","GO:0002864","regulation of acute inflammatory response to antigenic stimulus","2/80","16/18870",0.0020494208949859,0.0076148456270045,0.00384658781180868,"C3/CCR7",2
"GO:0023035","GO:0023035","CD40 signaling pathway","2/80","16/18870",0.0020494208949859,0.0076148456270045,0.00384658781180868,"CD86/CD40LG",2
"GO:0031269","GO:0031269","pseudopodium assembly","2/80","16/18870",0.0020494208949859,0.0076148456270045,0.00384658781180868,"CCL21/CCR7",2
"GO:0032354","GO:0032354","response to follicle-stimulating hormone","2/80","16/18870",0.0020494208949859,0.0076148456270045,0.00384658781180868,"EDN1/CYP1B1",2
"GO:0034393","GO:0034393","positive regulation of smooth muscle cell apoptotic process","2/80","16/18870",0.0020494208949859,0.0076148456270045,0.00384658781180868,"IFNG/SOD2",2
"GO:0051770","GO:0051770","positive regulation of nitric-oxide synthase biosynthetic process","2/80","16/18870",0.0020494208949859,0.0076148456270045,0.00384658781180868,"CCL2/IFNG",2
"GO:0070230","GO:0070230","positive regulation of lymphocyte apoptotic process","2/80","16/18870",0.0020494208949859,0.0076148456270045,0.00384658781180868,"CCL5/IL10",2
"GO:2000696","GO:2000696","regulation of epithelial cell differentiation involved in kidney development","2/80","16/18870",0.0020494208949859,0.0076148456270045,0.00384658781180868,"MMP9/LIF",2
"GO:0051099","GO:0051099","positive regulation of binding","4/80","127/18870",0.00208556339985281,0.00773890038333756,0.00390925323368085,"IFNG/MMP9/CLDN5/PLAUR",4
"GO:0051785","GO:0051785","positive regulation of nuclear division","3/80","60/18870",0.00211013080403798,0.00780943007713135,0.00394488083190237,"EDN1/IL1B/TNF",3
"GO:0060193","GO:0060193","positive regulation of lipase activity","3/80","60/18870",0.00211013080403798,0.00780943007713135,0.00394488083190237,"CCL5/CD86/C5AR1",3
"GO:1901888","GO:1901888","regulation of cell junction assembly","5/80","213/18870",0.00211650129429087,0.00782270017850401,0.00395158413393918,"IL1B/TNF/THBS1/DKK1/CLDN5",5
"GO:0002064","GO:0002064","epithelial cell development","5/80","214/18870",0.00216004288845992,0.0079731412269171,0.00402757841295245,"IL1B/TNF/CXCR4/CLDN5/EPAS1",5
"GO:0045088","GO:0045088","regulation of innate immune response","7/80","425/18870",0.0021633103418206,0.00797472276925731,0.00402837731837846,"CCL5/NFKBIA/TNF/A2M/HSPA1A/KLRC2/KLRK1",7
"GO:2001056","GO:2001056","positive regulation of cysteine-type endopeptidase activity","4/80","129/18870",0.00220760648276878,0.00812424240846172,0.00410390615375631,"FASLG/PMAIP1/TNF/S100A8",4
"GO:0045599","GO:0045599","negative regulation of fat cell differentiation","3/80","61/18870",0.00221254732733116,0.00812424240846172,0.00410390615375631,"IL6/TNF/SOD2",3
"GO:0046902","GO:0046902","regulation of mitochondrial membrane permeability","3/80","61/18870",0.00221254732733116,0.00812424240846172,0.00410390615375631,"IER3/PMAIP1/HSPA1A",3
"GO:0009314","GO:0009314","response to radiation","7/80","428/18870",0.002250431639535,0.00825256197839922,0.00416872591740164,"CXCL10/FOS/MMP9/VCAM1/SOD2/THBD/TIMP1",7
"GO:0050890","GO:0050890","cognition","6/80","317/18870",0.00227229855713585,0.00832188611081435,0.00420374453443921,"FOS/TNF/DKK1/CLDN5/EGR2/C5AR1",6
"GO:0003159","GO:0003159","morphogenesis of an endothelium","2/80","17/18870",0.00231630329002651,0.00833709082775596,0.00421142509445768,"CXCL10/CXCR4",2
"GO:0010544","GO:0010544","negative regulation of platelet activation","2/80","17/18870",0.00231630329002651,0.00833709082775596,0.00421142509445768,"SERPINE2/THBD",2
"GO:0031268","GO:0031268","pseudopodium organization","2/80","17/18870",0.00231630329002651,0.00833709082775596,0.00421142509445768,"CCL21/CCR7",2
"GO:0031649","GO:0031649","heat generation","2/80","17/18870",0.00231630329002651,0.00833709082775596,0.00421142509445768,"IL1B/TNF",2
"GO:0032310","GO:0032310","prostaglandin secretion","2/80","17/18870",0.00231630329002651,0.00833709082775596,0.00421142509445768,"EDN1/IL1B",2
"GO:0051447","GO:0051447","negative regulation of meiotic cell cycle","2/80","17/18870",0.00231630329002651,0.00833709082775596,0.00421142509445768,"DUSP1/LIF",2
"GO:0061154","GO:0061154","endothelial tube morphogenesis","2/80","17/18870",0.00231630329002651,0.00833709082775596,0.00421142509445768,"CXCL10/CXCR4",2
"GO:0097396","GO:0097396","response to interleukin-17","2/80","17/18870",0.00231630329002651,0.00833709082775596,0.00421142509445768,"CXCL10/IL1B",2
"GO:0097398","GO:0097398","cellular response to interleukin-17","2/80","17/18870",0.00231630329002651,0.00833709082775596,0.00421142509445768,"CXCL10/IL1B",2
"GO:1900120","GO:1900120","regulation of receptor binding","2/80","17/18870",0.00231630329002651,0.00833709082775596,0.00421142509445768,"IL10/MMP9",2
"GO:2000310","GO:2000310","regulation of NMDA receptor activity","2/80","17/18870",0.00231630329002651,0.00833709082775596,0.00421142509445768,"CCL2/IFNG",2
"GO:0032731","GO:0032731","positive regulation of interleukin-1 beta production","3/80","62/18870",0.0023180021133775,0.00833709082775596,0.00421142509445768,"IFNG/IL6/TNF",3
"GO:0043030","GO:0043030","regulation of macrophage activation","3/80","62/18870",0.0023180021133775,0.00833709082775596,0.00421142509445768,"IL10/IL6/THBS1",3
"GO:0046824","GO:0046824","positive regulation of nucleocytoplasmic transport","3/80","62/18870",0.0023180021133775,0.00833709082775596,0.00421142509445768,"IFNG/IL1B/CDK1",3
"GO:0046328","GO:0046328","regulation of JNK cascade","4/80","132/18870",0.00239978616268583,0.00862020374806203,0.00435443767303877,"IL1B/TNF/CCL21/CCR7",4
"GO:0030198","GO:0030198","extracellular matrix organization","6/80","321/18870",0.00241885431222254,0.0086718973962431,0.00438055037010201,"IL6/MMP9/TNF/CYP1B1/TGFBI/SMOC2",6
"GO:0008631","GO:0008631","intrinsic apoptotic signaling pathway in response to oxidative stress","3/80","63/18870",0.00242652593572342,0.0086718973962431,0.00438055037010201,"IL10/CYP1B1/SOD2",3
"GO:0042058","GO:0042058","regulation of epidermal growth factor receptor signaling pathway","3/80","63/18870",0.00242652593572342,0.0086718973962431,0.00438055037010201,"FASLG/MMP9/PLAUR",3
"GO:0043470","GO:0043470","regulation of carbohydrate catabolic process","3/80","63/18870",0.00242652593572342,0.0086718973962431,0.00438055037010201,"IER3/IFNG/FBP1",3
"GO:0010810","GO:0010810","regulation of cell-substrate adhesion","5/80","220/18870",0.00243516458211069,0.00869171195825786,0.00439055956220854,"PLAU/SERPINE1/CCL21/THBS1/CCR7",5
